"Listeriosis","707931409218977793","121867016","Tyler","Traveling soda connoisseur https://t.co/2AS4In5vP8","None","None"
"Rubella","707931415279702016","346123866","Wheeler Lab","RT @ChemistryTA: DMF is the core technology behind @Wheeler_Lab system funded by @gchallenges for measles and rubella dx   https://t.co/BD5…","None","University of Toronto"
"Yellow fever","707931575246331904","285840898",NULL,"March 12th &amp; 13th Yellow Door Art Market will be hosting their Annual Art Fair Fever Party. 15% off of our goodies! https://t.co/OMiWug85ci","None",NULL
"Pertussis ","707931692456091648","1606025952","FDA MCMi","Scientists: dont miss FDA Grand Rounds today 3/10, 2 pm ET: The Host Response to Pertussis Infection &amp; Vaccination https://t.co/fPs4qaRNPH","None","Silver Spring, MD"
"Crimean-Congo hemorrhagic fever ","707931743890722817","445530102","病気bot","【クリミア・コンゴ出血熱（Crimean-Congo hemorrhagic fever）】クリミア・コンゴ出血熱ウイルスによる急性ウイルス感染症。出血熱の一つ。一類感染症の第二号。主な症状は高熱、頭痛、筋肉・関節痛、上腹部痛、口蓋の紫斑、結膜炎、徐脈、下痢など。致死率約22%。","None","人間の体"
"Leptospirosis","707931905023283200","30833273","Irawan Radityo","RT @RakosaFeMale: #JaringRadio w/ @e100ss dkk: ""DIY Himbau Masyarakat Waspadai Potensi Peningkatan Leptospirosis"" (https://t.co/MG3zxprg2b)","None","Malang, East Java, Indonesia"
"Bubonic plague","707931969275858944","2375024005","Cool Pope Francis","RT @TTino_boi: Here Comes Honey Bubonic Plague #HistoricalTVShows @midnight","None","Vatican City"
"Leptospirosis","707932030852444165","155352749","VoluntariosxAnimales","DOMINGO 13/03: VACUNA a tu PERRO/PERRA y EVITALE Enfermedades: ►Moquillo, ►Parvovirosis, ►Leptospirosis, ►Hepatitis Brinda CALIDAD DE VIDA!","None","CARACAS-VENEZUELA"
"Bubonic plague","707932062544572418","2467597340","Otto Rocket","the bubonic plague is in my state now","None","Nickelodeon"
"Chagas Disease ","707932319462658048","4291456572","ORL Ιατρική Medicine","Viruses, Vol. 8, Pages 78: A Novel Vaccine Approach for Chagas Disease Using Rare Adenovirus Serotype 48 Vectors https://t.co/dsbMQUvwb7","None","Αναπαύσεως 5 Άγιος Νικόλαος Κρ"
"Chagas Disease ","707932421472264196","4414738037","Ιατρική Sfakianakis","Viruses, Vol. 8, Pages 78: A Novel Vaccine Approach for Chagas Disease Using Rare Adenovirus Serotype 48 Vectors https://t.co/l92B1VcWpo","None","Crete,Greece"
"Chagas Disease ","707932689832271873","4414952116","ORL Ιατρική Medicine","Viruses, Vol. 8, Pages 78: A Novel Vaccine Approach for Chagas Disease Using Rare Adenovirus Serotype 48 Vectors https://t.co/dLwrRm82MU","None","Crete Greece"
"Dengue fever","707933133706932224","3971795352","tori kelly fanboy➳","The beat drop in like I would is sicker than dengue fever","None","@dinahjane97 follows☁️"
"Histoplasmosis","707933237516042244","101325606","Rey","Manipularon muestras de histoplasmosis (se contagia al inhalar esporas que se liberan en el ambiente), chagas, leishmaniasis, toxoplasmosis.","None","Zulia, Venezuela"
"Lockjaw","707933282210418688","4568763382","Erie Public Health","TETANUS (Lockjaw) causes painful muscle tightening and stiffness, usually all over the body. 

FREE VACCINE https://t.co/DYtC0Fqcoq","None","Erie, PA"
"Lassa fever","707933451094085632","4782164908","RiskMap","#Germany Reports Suspected Lassa Fever Death In #Cologne https://t.co/TZcgyXU4M2","None","Wales, United Kingdom"
"Lassa fever","707933594820411393","1647723067","Mahmut Aytekin","RT @Riskmapintel: #Germany Reports Suspected Lassa Fever Death In #Cologne https://t.co/TZcgyXU4M2","None","Melbourne / İstanbul "
"Leishmaniasis","707933844742209537","3303448073","Euroleish_net H2020","RT @AlbertPicado: ""#Cutaneous #Leishmaniasis should become a greater global and national priority research"" #NTD @TheLancetInfDis https://t…","None","Europa "
"Lockjaw","707933861708169216","311561615","delusionalthomas","RT @therealtwhit_4: Lockjaw by French ft Kodak black????","None","Dana Thomas"
"Hepatitis B","707933882855890944","1198240885","elena","@unicornasses the Home office of the uni wants to deport a student back to Nigeria. He has hepatitis B and will die because of the lack-","None","Brighton / Brussels"
"Leptospirosis","707933998584967168","2706641659","Mun. de San Benito","VACUNACIÓN CONTRA LEPTOSPIROSIS

Se llevará a cabo un plan de relevamiento de vecinos que han sido afectados por... https://t.co/dgJDid5Xqy","None","San Benito"
"Middle East respiratory syndrome ","707934082856910852","62329336","Sghousehub.com","MERS virus kills Qatari: This is the first such case of Middle East Respiratory Syndrome reported in Qatar sin... https://t.co/74L3kaZ3MR","None","singapore"
"Middle East respiratory syndrome ","707934093132959744","3316465339","Che","MERS virus kills Qatari: This is the first such case of Middle East Respiratory Syndrome reported in Qatar sin... https://t.co/Td1ZHAVZqK","None","None"
"Bacterial vaginosis","707934306610638848","44627874","Rayhab Gachango","Health: all about bacterial vaginosis https://t.co/9PYZFMLBiS via @itsPotentash","None","Kenya"
"Filariasis","707934388684591104","244503871","Yudho","RT @SRbergerak: MTSR mengantar Bapak Subandi Bin Arjo (43, Filariasis) untuk menjalani kontrol di RSDM #SRSolo https://t.co/47klqiDDwS via …","None","Jember-JATIM"
"African sleeping sickness ","707934585934495745","707922343734198272","Liam Morrison","RT @MSFsci: Treating first stage sleeping sickness in African patients with oral pafuramidine #MSF https://t.co/P0SyqnoCY8 via @PLOSNTDs","None","None"
"Leptospirosis","707934731711684608","129695385","Ann","RT @asoc_vpla: DOMINGO 13/03: VACUNA a tu PERRO/PERRA y EVITALE Enfermedades: ►Moquillo, ►Parvovirosis, ►Leptospirosis, ►Hepatitis Brinda C…","None","None"
"Leishmaniasis","707934837114593280","3303448073","Euroleish_net H2020","Researchers of @PECETColombia Identify Key Proteins in the Fight Against Leishmaniasis #wcgrid https://t.co/WOtfgHkCfY","None","Europa "
"Cellulitis","707934963900026880","1262498653","Anand Swaminathan","TMP-SMX in abscess tx https://t.co/aBW5tSdZJp | Stat sig diff 6.9% but most w/ sig cellulitis #FOAMed https://t.co/6eJ5wHaPyQ","None","NYC"
"Onychomycosis","707934964348628992","2527289845","TrialBulletin","Treatment of Onychomycosis With Loceryl (Amorolfine) Nail Lacquer 5% Versus a Two-course Treatment With Urea 4... https://t.co/e9AvANMC2D","None","None"
"African sleeping sickness ","707935167910817792","552879107","•❥` さよなら. ⭐","trypanosoma brucei
- african sleeping sickness
- &gt; kinetoplastid &gt; Protista","None","None"
"Chancroid","707935325356568576","87271781","BW Health News","US Sexually-Transmitted Disease (STD) Diagnostics Market 2016-2020: Chancroid, Chlamydia,… https://t.co/0dV4tAMLqk https://t.co/7mpgpnmudh","None","Global"
"Lockjaw","707935388749447170","17237540","Texas A&M University","#tamu RT @tamhsc: Applying aerospace technology to human jaw helps treat lockjaw: https://t.co/lM3d5LqAqB https://t.co/NusXMZSghX","None","College Station, TX"
"Leishmaniasis","707935607243325440","129689538","PECET","RT @Euroleish_net: Researchers of @PECETColombia Identify Key Proteins in the Fight Against Leishmaniasis #wcgrid https://t.co/WOtfgHkCfY","None","Medellín, Colombia"
"FFI","707935689053233153","275603664","Specialist Recruit","Account Director, Surrey: Our lovely client in Dorking is seeking an Account Director to join th... #jobs https://t.co/HNoFzpN5Up","None","Dorking, Surrey"
"Bacterial vaginosis","707935906489958400","2653984117","Nassir Tendegu","BACTERIAL VAGINOSIS https://t.co/XK5bNv2ZEZ","None","NAIROBI"
"Aspergillosis","707936075948421120","4724419275","Υγεία Ιατρική","Risk factors for mortality in elderly patients (&gt;75 years old) with invasive aspergillosis https://t.co/1fLtNZtUEl","None","Άγιος Νικόλαος Κρήτη, Ελλάς"
"Human papillomavirus ","707936076967645184","1535073974","GRIPE","RT @HumanPathology: Hum Pathol: Prevalence and distribution of 15 high-risk human papillomavirus types in squamous cell carcinoma ... https…","None","Huntington, WV"
"Toxoplasmosis","707936078649405440","1074863725","धर्म Leo","RT @IsabelYsita: @chemo_the_emo @gabylolis @ARAmx9 Aún no logramos que la gente entienda que TOXOPLASMOSIS y ASMA con o sin gatos pueden ad…","None","México - USA"
"Aspergillosis","707936083418476544","4724419275","Υγεία Ιατρική","Aspergillosis in critically ill patients: results from a large multicenter cohort https://t.co/4BIFhVjddR","None","Άγιος Νικόλαος Κρήτη, Ελλάς"
"Hepatitis E","707936086341885952","4724419275","Υγεία Ιατρική","Human liver chimeric mice as a novel model for the study of hepatitis E virus infections https://t.co/nVG3opqD3T","None","Άγιος Νικόλαος Κρήτη, Ελλάς"
"Onychomycosis","707936129283182592","289893218","CureHuntr","#clinicaltrial Treatment of Onychomycosis With Loceryl (Amorolfine) Nail Lacquer 5% Versus a Two-course Treatment … https://t.co/PwtoV9cUCE","None","None"
"Middle East respiratory syndrome ","707936186128535552","2236207812","SG TasteMakers","This is the first such case of Middle East Respiratory Syndrome reported in Qatar since May 2015 when it claimed the life of a 73-year-old …","None","Singapore"
"Hepatitis E","707936208790429697","234154565","CLDFoundation","Learn more about this live #CME meeting, Triple E for #HCV! https://t.co/mfL9AyUETK #HepC #HepatitisC #Hepatitis https://t.co/GQhKubiqKq","None","Clark, NJ"
"Lassa fever","707936271096815617","4519677493","ＴａｃｔｉｃａｌＥｖｅｒｙＷｏｒｄ","ＴＡＣＴＩＣＡＬ　ＬＡＳＳＡ　ＦＥＶＥＲ","None","None"
"Toxoplasmosis","707936281452482560","65228600","Lizette Pojan","RT @acianela: Se robaron TODOS los equipos y por eso en el Instituto de Medicina Tropical #UCV ya no hacen exámenes de Chagas y toxoplasmos…","None","Venezuela"
"FFI","707936385026695168","102708953","Recruit 4 U","Small Animal Vet - Full Time, Yorkshire / North East: Small Animal Vet Job - West Yorkshire  Ope... #jobs https://t.co/L379qEv5Kk","None","UK"
"Chickenpox","707936461396389888","1154676534","Anonymous","Kesian syg kena chickenpox.. Tangan gatal betul pi korek2.","None","None"
"Lassa fever","707936476986777600","36021489","Cédric","RT @Riskmapintel: #Germany Reports Suspected Lassa Fever Death In #Cologne https://t.co/TZcgyXU4M2","None","france"
"HFRS","707936505201827840","1969223412","Holy Family","Come visit our North Campus today from 5-7:30pm for our Spaghetti Dinner and North Campus Showcase. Discover HFRS! https://t.co/9yc1s002F0","None","Rochester HIlls, MI"
"Bubonic plague","707936531680366592","1931585995","Sherry Lancaster","RT @TTino_boi: Here Comes Honey Bubonic Plague #HistoricalTVShows @midnight","None","California, USA"
"Histoplasmosis","707936623829389312","362540202","BASHH","RT @Dr_SeanC: Interesting case pres of progressive disseminated histoplasmosis by @drlaurajwaters at @BASHH_UK #HIVMasterclass https://t.co…","None","UK"
"Diphtheria","707936636269498368","87964393","FlorenceNightingale","Child threatened by diphtheria 1910. For children, before #vaccination, this horrible disease had a 20% death rate. https://t.co/qvsSDqPp2l","None","London "
"Hepatitis E","707936789521158144","234154565","CLDFoundation","Learn more about this live #CME meeting, Triple E for #HCV! https://t.co/mfL9AyUETK #HepC #HepatitisC #Hepatitis... https://t.co/w2N0yHPxsQ","None","Clark, NJ"
"Diphtheria","707936793723801600","235173460","Atsu-hime","RT @florencemuseum: Child threatened by diphtheria 1910. For children, before #vaccination, this horrible disease had a 20% death rate. htt…","None","Japan  Kagoshima city"
"Cellulitis","707936902909968384","2981500955","CoreEM","Journal Update https://t.co/sEJQUmHeE3 | Fever, ulcers, edema + prior cellulitis same location predict fx #FOAMed https://t.co/WGYHUMnDzK","None","None"
"Diphtheria","707936909318758400","258298063","Dr. Kylo Stip","RT @florencemuseum: Child threatened by diphtheria 1910. For children, before #vaccination, this horrible disease had a 20% death rate. htt…","None","Perth Australia"
"Hepatitis B","707936980924043264","4888423301","Njood_ald","RT @KFSHRC_Research: أسباب التهاب الكبد "" ب "" وكيفية الوقاية منه،، https://t.co/30hElrHW5J #مركز_الأبحاث #التخصصي https://t.co/8Vy3xFSET2","None","None"
"Schistosomiasis","707936997982212096","3305982290","NTD Support Center","RT @CentreSchisto: Cameroon: Ministers of Health &amp; Education launched the 2016 deworming campaign for Schistosomiasis &amp; STH, 09/03/2016 htt…","None","Georgia, USA"
"Aspergillosis","707937144266997760","25521264","Graham Atherton","https://t.co/xvbqdlvE4K","None","None"
"Cellulitis","707937634040061952","1262498653","Anand Swaminathan","RT @Core_EM: Journal Update https://t.co/sEJQUmHeE3 | Fever, ulcers, edema + prior cellulitis same location predict fx #FOAMed https://t.co…","None","NYC"
"Rubella","707937705343258625","248568868","Peter A Singer, OC","RT @ChemistryTA: DMF is the core technology behind @Wheeler_Lab system funded by @gchallenges for measles and rubella dx   https://t.co/BD5…","None","Toronto and elsewhere"
"Candidiasis ","707937861203525633","2304626178","Paid Search agent","Drugs for Vulvovaginal Candidiasis Industry Global Market Research Report 2016 - https://t.co/78XcBVIBr8 (blog) https://t.co/5ap2STudDp","None","None"
"Schistosomiasis","707938202951282689","381987936","Hajri Al-shehri","RT @CentreSchisto: Cameroon: Ministers of Health &amp; Education launched the 2016 deworming campaign for Schistosomiasis &amp; STH, 09/03/2016 htt…","None","Liverpool, England"
"Hepatitis D","707938306663825412","348661857","Valentín Mollinedo","@3Boanerges Supongo que estas sabias palabras habrán inspirado al Min. de Sanidad cuando negaron los medicamentos a los enfermos d Hepatitis","None","None"
"Poliomyelitis","707938422279770113","3146694351","extremely wonderful","NORWAY B48 (Mi351) - Poliomyelitis Fund ""Girl Picking Flowers"" (pf71853) https://t.co/JBPia9i1bA https://t.co/wB5Vl1wJcj","None","None"
"FFI","707938472808427520","3346957099","Info Pringsewu","RT @bandarlampung: #BDLevent | @kopfi_id FFI Lampung 2016. Pendataran s/d tanggal 15 April 2016 GRATIS! https://t.co/VRn7yczb2v https://t.c…","None","Pringsewu, Lampung"
"Chagas Disease ","707938576152072193","1418220492","Otolaryngology Crete","Viruses, Vol. 8, Pages 78: A Novel Vaccine Approach for Chagas Disease Using Rare Adenovirus Serotype 48 Vectors https://t.co/90bz4A9cIO","None","Αναπαύσεως 5"
"Yellow fever","707938655114043392","705383275964063744",NULL,"Bradford Travel Clinic is NaTHNaC approved Yellow Fever Centre find out more at https://t.co/Kcw5CUfTyF #travel #vaccines","None",NULL
"FFI","707938764815867904","1943402472","MEG","眠すぎて歩きながら寝れそう","None","None"
"Trichomoniasis","707939034639814657","704648657287651328","mama azania","yellow odorless discharge while pregnant
yellow discharge during early pregnancy
trichomoniasis during pregnancy https://t.co/CpFZFdCiVv","None","Johannesburg, South Africa"
"Bubonic plague","707939254157111296","4887204017","Randy G","@popokun @NSMNationalist @TimesofIsrael 
Global Kikery - worse than the Bubonic Plague!","None","None"
"Chagas Disease ","707939380338491394","1703907343","Ears Nose Throat Med","Viruses, Vol. 8, Pages 78: A Novel Vaccine Approach for Chagas Disease Using Rare Adenovirus Serotype 48 Vectors https://t.co/EFSkDB6SOJ","None","Crete Greece"
"Bubonic plague","707939428971487232","1539892328","Mx. Nicholai","In 1947, Camus The Plague uses the bubonic plague as a metaphor for fascism in prewar Europe. Familiar reasoning? https://t.co/Xt8cMXk6eS","None","Pennsylvania "
"Smallpox ","707939587054645248","3259219291","Randi SamuelsonBrown","#2Nursed miners during smallpox epidemic&amp;caught the disease, disfigured.Grateful miners named mt.DougSkibaphoto https://t.co/iqIxCeekza","None","Denver, CO"
"Lassa fever","707939923962294272","25927619","makoto","RT @bactiman63: Germany reports suspected Lassa fever death in Cologne | Outbreak News Today https://t.co/9msv1EdrtZ","None","#Genève #Geneva or #Tokyo #Japan"
"Dengue fever","707940060923092992","2813135984","Imani Africa","A3)IPCC 3rd report:Africa wud see rise in spread of climatesensitive diseases like malaria,Yellow fever,meningitis,cholera&amp;dengue #AskImani","None","Accra, East Legon"
"FFI","707940083643449344","183039498","サミュエル・エルフィンストーン","確かＦＦＩの時日本が優勝したんだっけ?今度はオーストラリアの番だよ。","None","None"
"Body lice","707940105265123329","113614082","EurekaMag","#EurekaMag Ecological separation of the human head lice and body lice (Anoplura: Pediculidae) https://t.co/NukfppU4US","None","Singapore"
"Yellow fever","707940168888492032","579624892",NULL,"RT @dadpcy: ""Yo girl want me we both know cuz she got yellow fever""","None",NULL
"Lassa fever","707940231958405120","116176070","Jean-Loup GERVAISE","RT @bactiman63: Germany reports suspected Lassa fever death in Cologne | Outbreak News Today https://t.co/9msv1EdrtZ","None","ROUEN"
"Whooping cough","707940323901636608","1325519094","Mean Mama","RT @WoodyLuvsCoffee: Doctor: You have whooping cough. 
Me: (coughs) There it is!","None","Small Town Girl"
"HPV) infection","707940466952548352","3604385953","Daniel Wilson","RT @SecNewsBot: Hacker News - HPV vaccines work: infection rates in teenage girls dropped 64 percent https://t.co/LAqwUgbBzf","None","Chennai, Tamil Nadu"
"Bacterial vaginosis","707940627728601089","2309818770","ManagingStress","Bacterial Vaginosis No More https://t.co/r9fipWkKAh","None","None"
"Lassa fever","707940675178926080","700747161290452992","Bì乙ｴ","RT @Riskmapintel: #Germany Reports Suspected Lassa Fever Death In #Cologne https://t.co/TZcgyXU4M2","None","None"
"Lassa fever","707940681952546817","3299278463","Lassa Fever","Lassa FeverBauchi State records 21 cases of virus in 5 months - PHCDA - Pulse Nigeria https://t.co/g6gkRtzGua #lassafever #lhf","None","Get the word out via RT!"
"Whooping cough","707940777196953601","2536720820","afrilocen","Protect babies from the whooping cough https://t.co/AMKzEjh9sX","None","None"
"Whooping cough","707941013545943041","2987218749","IBEW 466","RT @ReganWV: #WVGOP 15-16 priorities: 1) spreading listeria, 2) cheap smokes, 3) bring back whooping cough. Fix roads or pay teachers? No.…","None","None"
"Histoplasmosis","707941033288536065","17123653","Rafael","RT @yosoy_mari: Manipularon muestras de histoplasmosis (se contagia al inhalar esporas que se liberan en el ambiente), chagas, leishmaniasi…","None","Caracas Chapter"
"Smallpox ","707941061503688704","1864123376","Skiso","You wanna know something that is more fun than Mad Max?

Having Smallpox.","None","Not Iceland so fuck everything"
"Meningococcal disease","707941134358589440","16330235","Helen Haskell","Boston: Second homeless person dies from meningococcal disease https://t.co/4BgSm6CMr3 via @BostonGlobe","None","Columbia, SC"
"Smallpox ","707941174917599233","4869043234","Historical Pics","On this day in 1749, physician and pioneer of the smallpox vaccine, Edward Jenner is born. https://t.co/2hKGuN9waB","None","None"
"Molluscum contagiosum ","707941200309915649","3240998038","CPillitteri","RT @DermpathMGH: classic #molluscum contagiosum - epidermal hyperplasia w/ eosinophilic intracytoplasmic inclusions #dermpath https://t.co/…","None","SE FL"
"Cellulitis","707941235361759232","1086755401","Federico Capriles","RT @Core_EM: Journal Update https://t.co/sEJQUmHeE3 | Fever, ulcers, edema + prior cellulitis same location predict fx #FOAMed https://t.co…","None","Reus / Tarragona. España"
"Jock itch","707941237819580416","1026980298","Violettttt❤️","@jennn061394 Celeste cranking on jock itch ????????","None","Cape Coral, FL"
"Whooping cough","707941404857618433","2533014732","World News Watch","Protect babies from the whooping cough https://t.co/VuSa2qJJRG","None","None"
"Whooping cough","707941408464736257","2798450724","Afram Danjuma","RT @dailynation: Protect babies from the whooping cough https://t.co/pNYL5QL3vX @nisisikenya","None","Nairobi, Kenya"
"Whooping cough","707941410360524800","499103536","Abdull Kajo •••••❥™","Protect babies from the whooping cough: Whooping cough is a disease that affects people at any age. https://t.co/JNcYFt77HG","None","mombasa"
"Chickenpox","707941550093946880","1690393578","Trace","Clays Gutted To Miss The Match Monday Night &amp; Wont See His Team Play Again Till 3rd April ????⚽️???? #myspottyboy #chickenpox","None","Leicester, England"
"Schistosomiasis","707941653915553792","2813135984","Imani Africa","A3)RIPS research finding point tat effects of #climatechange will lead 2 spread of malaria,diarrhoea, schistosomiasis among others #AskImani","None","Accra, East Legon"
"Lassa fever","707941671070203904","2631088551","Björn Meyer","RT @LassaFeverNews: Lassa FeverBauchi State records 21 cases of virus in 5 months - PHCDA - Pulse Nigeria https://t.co/g6gkRtzGua #lassafev…","None","Minnesota"
"Chickenpox","707941791304175617","1128274993","Saloni","@alteregotrip_se @kainyusanagi @drevilgamer @keengaze you got meningitis with chickenpox? :S","None","None"
"Dengue fever","707941793837371392","235555068","에리 애니","@baebaekB so fucking busy today and I wanna cry so bad. This weekend my staff cant work cause suspected dengue fever now in hospital","None","에리 ㅅ 내꼬"
"Hepatitis B","707941812934017024","707399791135858688","Isabel Ortega Arango","Ningún virus posee ADN y ARN juntos, solo puede contener uno de ellos. Enf.por virus con ADN: Herpes, Varicela, Viruela, Hepatitis B #bioq16","None","None"
"Pertussis ","707941840272535554","3300845172","Kevin Tuchscherer","RT @ezralevant: Justin Trudeau didn’t screen Syrian migrants for infectious diseases. So they’ve now infected people across Canada. https:/…","None","None"
"Chromoblastomycosis","707942066798665728","103507211","Mohammed Abdul Aleem","RT @Kim_Ingersoll: Vegetable matter colonized by chromoblastomycosis in a #skin biopsy!  #dermpath #microbiology https://t.co/jJMdKj6qxb","None","Hyderabad"
"Salmonellosis","707942117746851841","1171503860","alacor","Salmonellosis otra vez, ahora en un bar de Murcia https://t.co/YbZcBbS3av","None","Córdoba, Andalucía"
"Body lice","707942122662432769","2402946596","Гордей Ширкалин","#EurekaMag Ecological separation of the human head lice and body lice (Anoplura: Pediculidae) https://t.co/SkCt35nmaS","None","Ивенец"
"Chickenpox","707942132384964612","2428116398","Krazy8","Stranger Calls CPS On Parent For Chickenpox Party https://t.co/uCQj4r6mPs","None","None"
"Body lice","707942139590643713","82665814","Science News","RT @EurekaMag: #EurekaMag Ecological separation of the human head lice and body lice (Anoplura: Pediculidae) https://t.co/NukfppU4US","None","None"
"Body lice","707942143898222593","200018439","Life Sciences","RT @EurekaMag: #EurekaMag Ecological separation of the human head lice and body lice (Anoplura: Pediculidae) https://t.co/NukfppU4US","None","Bangkok, Thailand"
"Body lice","707942153943535616","90916322","Olericulture","RT @EurekaMag: #EurekaMag Ecological separation of the human head lice and body lice (Anoplura: Pediculidae) https://t.co/NukfppU4US","None","None"
"Body lice","707942199191674881","1663439498","getunakac","RT @EurekaMag: #EurekaMag Ecological separation of the human head lice and body lice (Anoplura: Pediculidae) https://t.co/NukfppU4US","None","London"
"Leptospirosis","707942305567797248","1036018016","María León","RT @asoc_vpla: DOMINGO 13/03: VACUNA a tu PERRO/PERRA y EVITALE Enfermedades: ►Moquillo, ►Parvovirosis, ►Leptospirosis, ►Hepatitis Brinda C…","None","None"
"RMSF","707942318930694144","2908376059","セリナ","@tos
祖父が亡くなってちょうど１ヶ月
先月の今頃は式の予約を終えて夕飯食べてた頃かな
泣いてしまうのでまだ遺影に目を合わせられない……","None","東京"
"Smallpox ","707942388250107904","40797646","KC","Two and a half Men get smallpox #HistoricalTVShows","None","Tha D"
"Cellulitis","707942578788962305","1086755401","Federico Capriles","RT @EMSwami: TMP-SMX in abscess tx https://t.co/aBW5tSdZJp | Stat sig diff 6.9% but most w/ sig cellulitis #FOAMed https://t.co/6eJ5wHaPyQ","None","Reus / Tarragona. España"
"Dengue fever","707942625958096896","947893693","Asamoah .F. Boafo","RT @ImaniAfr: A3)IPCC 3rd report:Africa wud see rise in spread of climatesensitive diseases like malaria,Yellow fever,meningitis,cholera&amp;de…","None","Asankrangwa, Ghana"
"RMSF","707942722963832833","2908376059","セリナ","青プまで１ヶ月だね！！","None","東京"
"Tetanus ","707942744593985536","14716083","Suzanna J. Linton","...I had a tetanus shot done in the same arm. Im experiencing muscle soreness there, so Im concerned thats going to amp up the pain.","None","None"
"RMSF","707942832984555521","2908376059","セリナ","もう青プくらいしかイナズマ友達会う機会無いから楽しみ","None","東京"
"Keratitis","707942923220885504","103507211","Mohammed Abdul Aleem","RT @LilDocLiz1: Acanthamoeba keratitis in a corneal biopsy. Check out those cysts! #pathology https://t.co/fvO1eYyvX7","None","Hyderabad"
"FFI","707943062526365696","179084891","Elisabeth Laparra","RT @Freedom_for_Inf: Hi everyone! We are excited to connect with more people on here! Be sure to follow us and check out our website! #FFI …","None","None"
"RMSF","707943075109179392","785238702","イ…みそぎ","@serina_rmsf そう言えばそうだった…(汗","None","None"
"Tetanus ","707943145896615936","4299867461","Tracey-Ann Manus","Got that tetanus injection cause my very own dog went beast mode and and bit me. Am i scared of him? YEAH ????????","None","None"
"Diphtheria","707943166759059456","253593660","WellcomeUnitLibrary","RT @florencemuseum: Child threatened by diphtheria 1910. For children, before #vaccination, this horrible disease had a 20% death rate. htt…","None","45 Banbury Road, Oxford, UK"
"HGA","707943207502360576","3158529176","melvin","RT @_dlnw: i would love life too if i was a millionaire at 18  https://t.co/pvR7viYBHK","None","Hawaii, USA"
"Lockjaw","707943263336923136","601041998","suxamethonium.","RT @ib_shah: Masalah pd joint rahang (TMJ)
LOCKJAW! ????
apa nk buat?
Tekan rahang downward n backwards
Take care guys!
#MedTweetMY https://t.…","None","seremban - petaling jaya"
"Schistosomiasis","707943337169301504","103507211","Mohammed Abdul Aleem","RT @mjcascio: Urinary bladder with schistosomiasis (hematobium and mansoni). #pathology #gupath https://t.co/GfAfFXuv83","None","Hyderabad"
"HGA","707943390726455296","2790581199","Mel. :|","@CarverMylissa  And I got VIP to @winterjamtour  tonight! @4kingandcountry  @KB_HGA @Tedashii  and more! So ready for yall","None","1640 mi away from my happiness"
"Dengue fever","707943904612630528","195263928","Bali Today","Dengue fever season has arrived, most Bali cases were in Gianyar in 2015… https://t.co/73EEw2PHwX #gianyar #balitoday","None","Denpasar, Bali, Indonesia"
"Botulism ","707944002092474368","3123303918","Anak Pungut :v","Madu tidak diperkenankan bagi bayi dibawah 12 bulan karena resiko bakteri botulism yang berbahaya bagi pencernaan si bayi","None","Yogyakarta, Indonesia"
"Botulism ","707944004852322304","2439510529","iGy","Madu tidak diperkenankan bagi bayi dibawah 12 bulan karena resiko bakteri botulism yang berbahaya bagi pencernaan si bayi","None","Deli Serdang, Sumatera Utara"
"Botulism ","707944005900881921","1039083626","RidhoBaragbah","Madu tidak diperkenankan bagi bayi dibawah 12 bulan karena resiko bakteri botulism yang berbahaya bagi pencernaan si bayi","None","Indonesia"
"Botulism ","707944006672629761","2383346624","Chrisdion Andrew","Madu tidak diperkenankan bagi bayi dibawah 12 bulan karena resiko bakteri botulism yang berbahaya bagi pencernaan si bayi","None","Kota Surabaya, Jawa Timur"
"Botulism ","707944007394062337","701815436","Prasetyo Kasdono","Madu tidak diperkenankan bagi bayi dibawah 12 bulan karena resiko bakteri botulism yang berbahaya bagi pencernaan si bayi","None","Kota Pekalongan"
"Botulism ","707944008190959616","3403901598","I Am","Madu tidak diperkenankan bagi bayi dibawah 12 bulan karena resiko bakteri botulism yang berbahaya bagi pencernaan si bayi","None","None"
"Botulism ","707944008786583553","4891039033","Fadil Ardiansyah","Madu tidak diperkenankan bagi bayi dibawah 12 bulan karena resiko bakteri botulism yang berbahaya bagi pencernaan si bayi","None","Indonesia"
"Botulism ","707944009931558912","704481735942082560","j","Madu tidak diperkenankan bagi bayi dibawah 12 bulan karena resiko bakteri botulism yang berbahaya bagi pencernaan si bayi","None","None"
"Botulism ","707944010564964353","2890705397","biyokursa","Madu tidak diperkenankan bagi bayi dibawah 12 bulan karena resiko bakteri botulism yang berbahaya bagi pencernaan si bayi","None","pamulang,tangsel"
"Botulism ","707944011428962304","2210680026","santrikatar","Madu tidak diperkenankan bagi bayi dibawah 12 bulan karena resiko bakteri botulism yang berbahaya bagi pencernaan si bayi","None","Ngimbang"
"Botulism ","707944012288815104","707097483231408128","y o","Madu tidak diperkenankan bagi bayi dibawah 12 bulan karena resiko bakteri botulism yang berbahaya bagi pencernaan si bayi","None","None"
"Botulism ","707944012943065088","707098341000093697","y o","Madu tidak diperkenankan bagi bayi dibawah 12 bulan karena resiko bakteri botulism yang berbahaya bagi pencernaan si bayi","None","None"
"Botulism ","707944013551239168","707097849331224576","y o","Madu tidak diperkenankan bagi bayi dibawah 12 bulan karena resiko bakteri botulism yang berbahaya bagi pencernaan si bayi","None","None"
